7.500000000000000000e+01,2.500000000000000000e+01,6.932624113475177596e-01
7.500000000000000000e+01,3.000000000000000000e+01,6.881789137380192045e-01
7.500000000000000000e+01,3.500000000000000000e+01,6.988847583643122974e-01
7.500000000000000000e+01,4.000000000000000000e+01,6.963276836158192040e-01
7.500000000000000000e+01,4.500000000000000000e+01,7.014354066985646341e-01
7.500000000000000000e+01,5.000000000000000000e+01,7.010582010582010470e-01
7.500000000000000000e+01,5.500000000000000000e+01,7.031189083820662544e-01
7.500000000000000000e+01,6.000000000000000000e+01,7.014957264957264460e-01
7.500000000000000000e+01,6.500000000000000000e+01,7.025114155251142023e-01
7.500000000000000000e+01,7.000000000000000000e+01,7.014814814814814836e-01
7.500000000000000000e+01,7.500000000000000000e+01,7.134920634920635107e-01
7.500000000000000000e+01,8.000000000000000000e+01,7.103641456582633351e-01
7.500000000000000000e+01,8.500000000000000000e+01,7.084084084084084632e-01
7.500000000000000000e+01,9.000000000000000000e+01,7.028571428571428470e-01
7.500000000000000000e+01,9.500000000000000000e+01,7.053333333333333677e-01
8.000000000000000000e+01,2.500000000000000000e+01,6.926418439716311992e-01
8.000000000000000000e+01,3.000000000000000000e+01,6.875399361022364042e-01
8.000000000000000000e+01,3.500000000000000000e+01,6.982651796778190922e-01
8.000000000000000000e+01,4.000000000000000000e+01,6.968926553672316615e-01
8.000000000000000000e+01,4.500000000000000000e+01,7.003189792663476743e-01
8.000000000000000000e+01,5.000000000000000000e+01,6.994708994708994654e-01
8.000000000000000000e+01,5.500000000000000000e+01,7.027290448343079809e-01
8.000000000000000000e+01,6.000000000000000000e+01,7.029914529914529364e-01
8.000000000000000000e+01,6.500000000000000000e+01,7.029680365296803179e-01
8.000000000000000000e+01,7.000000000000000000e+01,7.007407407407407751e-01
8.000000000000000000e+01,7.500000000000000000e+01,7.134920634920635107e-01
8.000000000000000000e+01,8.000000000000000000e+01,7.103641456582633351e-01
8.000000000000000000e+01,8.500000000000000000e+01,7.051051051051051566e-01
8.000000000000000000e+01,9.000000000000000000e+01,7.050793650793650835e-01
8.000000000000000000e+01,9.500000000000000000e+01,7.059999999999999609e-01
8.500000000000000000e+01,2.500000000000000000e+01,6.936170212765957466e-01
8.500000000000000000e+01,3.000000000000000000e+01,6.886048988285410344e-01
8.500000000000000000e+01,3.500000000000000000e+01,7.003717472118958787e-01
8.500000000000000000e+01,4.000000000000000000e+01,6.973163841807910046e-01
8.500000000000000000e+01,4.500000000000000000e+01,7.015948963317384379e-01
8.500000000000000000e+01,5.000000000000000000e+01,7.010582010582010470e-01
8.500000000000000000e+01,5.500000000000000000e+01,7.025341130604288997e-01
8.500000000000000000e+01,6.000000000000000000e+01,7.019230769230768718e-01
8.500000000000000000e+01,6.500000000000000000e+01,7.025114155251142023e-01
8.500000000000000000e+01,7.000000000000000000e+01,6.999999999999999556e-01
8.500000000000000000e+01,7.500000000000000000e+01,7.137566137566138114e-01
8.500000000000000000e+01,8.000000000000000000e+01,7.114845938375350398e-01
8.500000000000000000e+01,8.500000000000000000e+01,7.075075075075074604e-01
8.500000000000000000e+01,9.000000000000000000e+01,7.038095238095237738e-01
8.500000000000000000e+01,9.500000000000000000e+01,7.056666666666666643e-01
9.000000000000000000e+01,2.500000000000000000e+01,6.934397163120566976e-01
9.000000000000000000e+01,3.000000000000000000e+01,6.882854100106495787e-01
9.000000000000000000e+01,3.500000000000000000e+01,6.993804213135068615e-01
9.000000000000000000e+01,4.000000000000000000e+01,6.974576271186441190e-01
9.000000000000000000e+01,4.500000000000000000e+01,7.007974481658691968e-01
9.000000000000000000e+01,5.000000000000000000e+01,6.994708994708994654e-01
9.000000000000000000e+01,5.500000000000000000e+01,7.046783625730994594e-01
9.000000000000000000e+01,6.000000000000000000e+01,7.010683760683760202e-01
9.000000000000000000e+01,6.500000000000000000e+01,7.018264840182648623e-01
9.000000000000000000e+01,7.000000000000000000e+01,7.002469135802469324e-01
9.000000000000000000e+01,7.500000000000000000e+01,7.126984126984127199e-01
9.000000000000000000e+01,8.000000000000000000e+01,7.123249299719888183e-01
9.000000000000000000e+01,8.500000000000000000e+01,7.060060060060060483e-01
9.000000000000000000e+01,9.000000000000000000e+01,7.034920634920635019e-01
9.000000000000000000e+01,9.500000000000000000e+01,7.063333333333333686e-01
9.500000000000000000e+01,2.500000000000000000e+01,6.929078014184396617e-01
9.500000000000000000e+01,3.000000000000000000e+01,6.888178913738018938e-01
9.500000000000000000e+01,3.500000000000000000e+01,6.987608426270136563e-01
9.500000000000000000e+01,4.000000000000000000e+01,6.967514124293785471e-01
9.500000000000000000e+01,4.500000000000000000e+01,7.009569377990431116e-01
9.500000000000000000e+01,5.000000000000000000e+01,7.015873015873015373e-01
9.500000000000000000e+01,5.500000000000000000e+01,7.037037037037037202e-01
9.500000000000000000e+01,6.000000000000000000e+01,7.010683760683760202e-01
9.500000000000000000e+01,6.500000000000000000e+01,7.013698630136986356e-01
9.500000000000000000e+01,7.000000000000000000e+01,7.002469135802469324e-01
9.500000000000000000e+01,7.500000000000000000e+01,7.134920634920635107e-01
9.500000000000000000e+01,8.000000000000000000e+01,7.109243697478991875e-01
9.500000000000000000e+01,8.500000000000000000e+01,7.069069069069069400e-01
9.500000000000000000e+01,9.000000000000000000e+01,7.044444444444444287e-01
9.500000000000000000e+01,9.500000000000000000e+01,7.049999999999999600e-01
1.000000000000000000e+02,2.500000000000000000e+01,6.935283687943262221e-01
1.000000000000000000e+02,3.000000000000000000e+01,6.880724174653887193e-01
1.000000000000000000e+02,3.500000000000000000e+01,7.012391573729863659e-01
1.000000000000000000e+02,4.000000000000000000e+01,6.963276836158192040e-01
1.000000000000000000e+02,4.500000000000000000e+01,7.011164274322169154e-01
1.000000000000000000e+02,5.000000000000000000e+01,6.996472663139329251e-01
1.000000000000000000e+02,5.500000000000000000e+01,7.038986354775828014e-01
1.000000000000000000e+02,6.000000000000000000e+01,7.004273504273503814e-01
1.000000000000000000e+02,6.500000000000000000e+01,7.029680365296803179e-01
1.000000000000000000e+02,7.000000000000000000e+01,6.997530864197530898e-01
1.000000000000000000e+02,7.500000000000000000e+01,7.148148148148147918e-01
1.000000000000000000e+02,8.000000000000000000e+01,7.112044817927171136e-01
1.000000000000000000e+02,8.500000000000000000e+01,7.060060060060060483e-01
1.000000000000000000e+02,9.000000000000000000e+01,7.034920634920635019e-01
1.000000000000000000e+02,9.500000000000000000e+01,7.056666666666666643e-01
1.050000000000000000e+02,2.500000000000000000e+01,6.932624113475177596e-01
1.050000000000000000e+02,3.000000000000000000e+01,6.894568690095846941e-01
1.050000000000000000e+02,3.500000000000000000e+01,6.999999999999999556e-01
1.050000000000000000e+02,4.000000000000000000e+01,6.960451977401129753e-01
1.050000000000000000e+02,4.500000000000000000e+01,6.992025518341308254e-01
1.050000000000000000e+02,5.000000000000000000e+01,7.005291005291005568e-01
1.050000000000000000e+02,5.500000000000000000e+01,7.021442495126705152e-01
1.050000000000000000e+02,6.000000000000000000e+01,7.036324786324786862e-01
1.050000000000000000e+02,6.500000000000000000e+01,7.031963470319634313e-01
1.050000000000000000e+02,7.000000000000000000e+01,6.990123456790123813e-01
1.050000000000000000e+02,7.500000000000000000e+01,7.158730158730158832e-01
1.050000000000000000e+02,8.000000000000000000e+01,7.120448179271708922e-01
1.050000000000000000e+02,8.500000000000000000e+01,7.069069069069069400e-01
1.050000000000000000e+02,9.000000000000000000e+01,7.047619047619048116e-01
1.050000000000000000e+02,9.500000000000000000e+01,7.066666666666666652e-01
1.100000000000000000e+02,2.500000000000000000e+01,6.929078014184396617e-01
1.100000000000000000e+02,3.000000000000000000e+01,6.889243876464323790e-01
1.100000000000000000e+02,3.500000000000000000e+01,6.981412639405204512e-01
1.100000000000000000e+02,4.000000000000000000e+01,6.968926553672316615e-01
1.100000000000000000e+02,4.500000000000000000e+01,7.014354066985646341e-01
1.100000000000000000e+02,5.000000000000000000e+01,7.010582010582010470e-01
1.100000000000000000e+02,5.500000000000000000e+01,7.038986354775828014e-01
1.100000000000000000e+02,6.000000000000000000e+01,7.008547008547008073e-01
1.100000000000000000e+02,6.500000000000000000e+01,7.027397260273973156e-01
1.100000000000000000e+02,7.000000000000000000e+01,7.004938271604937983e-01
1.100000000000000000e+02,7.500000000000000000e+01,7.140211640211640010e-01
1.100000000000000000e+02,8.000000000000000000e+01,7.128851540616246707e-01
1.100000000000000000e+02,8.500000000000000000e+01,7.063063063063063085e-01
1.100000000000000000e+02,9.000000000000000000e+01,7.012698412698412653e-01
1.100000000000000000e+02,9.500000000000000000e+01,7.059999999999999609e-01
1.150000000000000000e+02,2.500000000000000000e+01,6.950354609929078054e-01
1.150000000000000000e+02,3.000000000000000000e+01,6.893503727369542089e-01
1.150000000000000000e+02,3.500000000000000000e+01,7.006195786864931607e-01
1.150000000000000000e+02,4.000000000000000000e+01,6.983050847457626942e-01
1.150000000000000000e+02,4.500000000000000000e+01,6.998405103668261518e-01
1.150000000000000000e+02,5.000000000000000000e+01,7.001763668430335263e-01
1.150000000000000000e+02,5.500000000000000000e+01,7.037037037037037202e-01
1.150000000000000000e+02,6.000000000000000000e+01,7.021367521367520848e-01
1.150000000000000000e+02,6.500000000000000000e+01,7.041095890410958846e-01
1.150000000000000000e+02,7.000000000000000000e+01,6.992592592592592471e-01
1.150000000000000000e+02,7.500000000000000000e+01,7.140211640211640010e-01
1.150000000000000000e+02,8.000000000000000000e+01,7.112044817927171136e-01
1.150000000000000000e+02,8.500000000000000000e+01,7.078078078078078317e-01
1.150000000000000000e+02,9.000000000000000000e+01,7.038095238095237738e-01
1.150000000000000000e+02,9.500000000000000000e+01,7.083333333333333703e-01
1.200000000000000000e+02,2.500000000000000000e+01,6.925531914893616747e-01
1.200000000000000000e+02,3.000000000000000000e+01,6.888178913738018938e-01
1.200000000000000000e+02,3.500000000000000000e+01,7.006195786864931607e-01
1.200000000000000000e+02,4.000000000000000000e+01,6.974576271186441190e-01
1.200000000000000000e+02,4.500000000000000000e+01,6.993620414673046293e-01
1.200000000000000000e+02,5.000000000000000000e+01,7.012345679012346178e-01
1.200000000000000000e+02,5.500000000000000000e+01,7.027290448343079809e-01
1.200000000000000000e+02,6.000000000000000000e+01,7.021367521367520848e-01
1.200000000000000000e+02,6.500000000000000000e+01,7.009132420091324089e-01
1.200000000000000000e+02,7.000000000000000000e+01,7.002469135802469324e-01
1.200000000000000000e+02,7.500000000000000000e+01,7.126984126984127199e-01
1.200000000000000000e+02,8.000000000000000000e+01,7.106442577030812613e-01
1.200000000000000000e+02,8.500000000000000000e+01,7.075075075075074604e-01
1.200000000000000000e+02,9.000000000000000000e+01,7.031746031746032299e-01
1.200000000000000000e+02,9.500000000000000000e+01,7.059999999999999609e-01
1.250000000000000000e+02,2.500000000000000000e+01,6.935283687943262221e-01
1.250000000000000000e+02,3.000000000000000000e+01,6.880724174653887193e-01
1.250000000000000000e+02,3.500000000000000000e+01,6.996282527881041435e-01
1.250000000000000000e+02,4.000000000000000000e+01,6.967514124293785471e-01
1.250000000000000000e+02,4.500000000000000000e+01,7.006379585326953929e-01
1.250000000000000000e+02,5.000000000000000000e+01,7.003527336860669861e-01
1.250000000000000000e+02,5.500000000000000000e+01,7.025341130604288997e-01
1.250000000000000000e+02,6.000000000000000000e+01,7.010683760683760202e-01
1.250000000000000000e+02,6.500000000000000000e+01,7.031963470319634313e-01
1.250000000000000000e+02,7.000000000000000000e+01,6.992592592592592471e-01
1.250000000000000000e+02,7.500000000000000000e+01,7.134920634920635107e-01
1.250000000000000000e+02,8.000000000000000000e+01,7.120448179271708922e-01
1.250000000000000000e+02,8.500000000000000000e+01,7.084084084084084632e-01
1.250000000000000000e+02,9.000000000000000000e+01,7.044444444444444287e-01
1.250000000000000000e+02,9.500000000000000000e+01,7.056666666666666643e-01
1.300000000000000000e+02,2.500000000000000000e+01,6.937943262411347956e-01
1.300000000000000000e+02,3.000000000000000000e+01,6.880724174653887193e-01
1.300000000000000000e+02,3.500000000000000000e+01,6.996282527881041435e-01
1.300000000000000000e+02,4.000000000000000000e+01,6.963276836158192040e-01
1.300000000000000000e+02,4.500000000000000000e+01,7.014354066985646341e-01
1.300000000000000000e+02,5.000000000000000000e+01,7.005291005291005568e-01
1.300000000000000000e+02,5.500000000000000000e+01,7.015594541910331605e-01
1.300000000000000000e+02,6.000000000000000000e+01,7.012820512820512331e-01
1.300000000000000000e+02,6.500000000000000000e+01,7.022831050228310890e-01
1.300000000000000000e+02,7.000000000000000000e+01,6.995061728395062239e-01
1.300000000000000000e+02,7.500000000000000000e+01,7.142857142857143016e-01
1.300000000000000000e+02,8.000000000000000000e+01,7.112044817927171136e-01
1.300000000000000000e+02,8.500000000000000000e+01,7.081081081081080919e-01
1.300000000000000000e+02,9.000000000000000000e+01,7.041269841269841567e-01
1.300000000000000000e+02,9.500000000000000000e+01,7.063333333333333686e-01
1.350000000000000000e+02,2.500000000000000000e+01,6.929078014184396617e-01
1.350000000000000000e+02,3.000000000000000000e+01,6.889243876464323790e-01
1.350000000000000000e+02,3.500000000000000000e+01,7.001239157372985966e-01
1.350000000000000000e+02,4.000000000000000000e+01,6.967514124293785471e-01
1.350000000000000000e+02,4.500000000000000000e+01,7.009569377990431116e-01
1.350000000000000000e+02,5.000000000000000000e+01,7.005291005291005568e-01
1.350000000000000000e+02,5.500000000000000000e+01,7.023391812865497075e-01
1.350000000000000000e+02,6.000000000000000000e+01,7.019230769230768718e-01
1.350000000000000000e+02,6.500000000000000000e+01,7.029680365296803179e-01
1.350000000000000000e+02,7.000000000000000000e+01,7.007407407407407751e-01
1.350000000000000000e+02,7.500000000000000000e+01,7.145502645502646022e-01
1.350000000000000000e+02,8.000000000000000000e+01,7.112044817927171136e-01
1.350000000000000000e+02,8.500000000000000000e+01,7.084084084084084632e-01
1.350000000000000000e+02,9.000000000000000000e+01,7.028571428571428470e-01
1.350000000000000000e+02,9.500000000000000000e+01,7.053333333333333677e-01
1.400000000000000000e+02,2.500000000000000000e+01,6.937943262411347956e-01
1.400000000000000000e+02,3.000000000000000000e+01,6.887113951011714086e-01
1.400000000000000000e+02,3.500000000000000000e+01,6.981412639405204512e-01
1.400000000000000000e+02,4.000000000000000000e+01,6.968926553672316615e-01
1.400000000000000000e+02,4.500000000000000000e+01,7.001594896331738704e-01
1.400000000000000000e+02,5.000000000000000000e+01,7.005291005291005568e-01
1.400000000000000000e+02,5.500000000000000000e+01,7.025341130604288997e-01
1.400000000000000000e+02,6.000000000000000000e+01,7.019230769230768718e-01
1.400000000000000000e+02,6.500000000000000000e+01,7.015981735159817489e-01
1.400000000000000000e+02,7.000000000000000000e+01,6.997530864197530898e-01
1.400000000000000000e+02,7.500000000000000000e+01,7.137566137566138114e-01
1.400000000000000000e+02,8.000000000000000000e+01,7.117647058823529660e-01
1.400000000000000000e+02,8.500000000000000000e+01,7.087087087087087234e-01
1.400000000000000000e+02,9.000000000000000000e+01,7.038095238095237738e-01
1.400000000000000000e+02,9.500000000000000000e+01,7.073333333333333695e-01
1.450000000000000000e+02,2.500000000000000000e+01,6.923758865248227368e-01
1.450000000000000000e+02,3.000000000000000000e+01,6.887113951011714086e-01
1.450000000000000000e+02,3.500000000000000000e+01,6.987608426270136563e-01
1.450000000000000000e+02,4.000000000000000000e+01,6.961864406779660897e-01
1.450000000000000000e+02,4.500000000000000000e+01,7.001594896331738704e-01
1.450000000000000000e+02,5.000000000000000000e+01,7.015873015873015373e-01
1.450000000000000000e+02,5.500000000000000000e+01,7.042884990253411859e-01
1.450000000000000000e+02,6.000000000000000000e+01,7.034188034188034733e-01
1.450000000000000000e+02,6.500000000000000000e+01,7.027397260273973156e-01
1.450000000000000000e+02,7.000000000000000000e+01,6.992592592592592471e-01
1.450000000000000000e+02,7.500000000000000000e+01,7.142857142857143016e-01
1.450000000000000000e+02,8.000000000000000000e+01,7.128851540616246707e-01
1.450000000000000000e+02,8.500000000000000000e+01,7.078078078078078317e-01
1.450000000000000000e+02,9.000000000000000000e+01,7.047619047619048116e-01
1.450000000000000000e+02,9.500000000000000000e+01,7.059999999999999609e-01
1.500000000000000000e+02,2.500000000000000000e+01,6.936170212765957466e-01
1.500000000000000000e+02,3.000000000000000000e+01,6.881789137380192045e-01
1.500000000000000000e+02,3.500000000000000000e+01,6.982651796778190922e-01
1.500000000000000000e+02,4.000000000000000000e+01,6.975988700564971223e-01
1.500000000000000000e+02,4.500000000000000000e+01,6.998405103668261518e-01
1.500000000000000000e+02,5.000000000000000000e+01,7.012345679012346178e-01
1.500000000000000000e+02,5.500000000000000000e+01,7.050682261208577328e-01
1.500000000000000000e+02,6.000000000000000000e+01,7.017094017094016589e-01
1.500000000000000000e+02,6.500000000000000000e+01,7.011415525114155223e-01
1.500000000000000000e+02,7.000000000000000000e+01,6.999999999999999556e-01
1.500000000000000000e+02,7.500000000000000000e+01,7.137566137566138114e-01
1.500000000000000000e+02,8.000000000000000000e+01,7.114845938375350398e-01
1.500000000000000000e+02,8.500000000000000000e+01,7.090090090090089836e-01
1.500000000000000000e+02,9.000000000000000000e+01,7.044444444444444287e-01
1.500000000000000000e+02,9.500000000000000000e+01,7.066666666666666652e-01
1.550000000000000000e+02,2.500000000000000000e+01,6.938829787234042090e-01
1.550000000000000000e+02,3.000000000000000000e+01,6.882854100106495787e-01
1.550000000000000000e+02,3.500000000000000000e+01,6.988847583643122974e-01
1.550000000000000000e+02,4.000000000000000000e+01,6.966101694915254328e-01
1.550000000000000000e+02,4.500000000000000000e+01,7.012759170653907193e-01
1.550000000000000000e+02,5.000000000000000000e+01,7.012345679012346178e-01
1.550000000000000000e+02,5.500000000000000000e+01,7.044834307992202671e-01
1.550000000000000000e+02,6.000000000000000000e+01,7.014957264957264460e-01
1.550000000000000000e+02,6.500000000000000000e+01,7.029680365296803179e-01
1.550000000000000000e+02,7.000000000000000000e+01,6.992592592592592471e-01
1.550000000000000000e+02,7.500000000000000000e+01,7.137566137566138114e-01
1.550000000000000000e+02,8.000000000000000000e+01,7.126050420168067445e-01
1.550000000000000000e+02,8.500000000000000000e+01,7.087087087087087234e-01
1.550000000000000000e+02,9.000000000000000000e+01,7.034920634920635019e-01
1.550000000000000000e+02,9.500000000000000000e+01,7.059999999999999609e-01
1.600000000000000000e+02,2.500000000000000000e+01,6.915780141843971274e-01
1.600000000000000000e+02,3.000000000000000000e+01,6.889243876464323790e-01
1.600000000000000000e+02,3.500000000000000000e+01,6.995043370508055025e-01
1.600000000000000000e+02,4.000000000000000000e+01,6.970338983050847759e-01
1.600000000000000000e+02,4.500000000000000000e+01,7.004784688995214781e-01
1.600000000000000000e+02,5.000000000000000000e+01,6.987654320987654044e-01
1.600000000000000000e+02,5.500000000000000000e+01,7.023391812865497075e-01
1.600000000000000000e+02,6.000000000000000000e+01,7.023504273504272977e-01
1.600000000000000000e+02,6.500000000000000000e+01,7.034246575342465446e-01
1.600000000000000000e+02,7.000000000000000000e+01,7.009876543209876409e-01
1.600000000000000000e+02,7.500000000000000000e+01,7.153439153439153930e-01
1.600000000000000000e+02,8.000000000000000000e+01,7.114845938375350398e-01
1.600000000000000000e+02,8.500000000000000000e+01,7.078078078078078317e-01
1.600000000000000000e+02,9.000000000000000000e+01,7.038095238095237738e-01
1.600000000000000000e+02,9.500000000000000000e+01,7.049999999999999600e-01
1.650000000000000000e+02,2.500000000000000000e+01,6.929964539007091862e-01
1.650000000000000000e+02,3.000000000000000000e+01,6.877529286474973746e-01
1.650000000000000000e+02,3.500000000000000000e+01,6.995043370508055025e-01
1.650000000000000000e+02,4.000000000000000000e+01,6.983050847457626942e-01
1.650000000000000000e+02,4.500000000000000000e+01,7.009569377990431116e-01
1.650000000000000000e+02,5.000000000000000000e+01,7.012345679012346178e-01
1.650000000000000000e+02,5.500000000000000000e+01,7.035087719298245279e-01
1.650000000000000000e+02,6.000000000000000000e+01,6.997863247863247427e-01
1.650000000000000000e+02,6.500000000000000000e+01,7.027397260273973156e-01
1.650000000000000000e+02,7.000000000000000000e+01,6.995061728395062239e-01
1.650000000000000000e+02,7.500000000000000000e+01,7.132275132275132101e-01
1.650000000000000000e+02,8.000000000000000000e+01,7.106442577030812613e-01
1.650000000000000000e+02,8.500000000000000000e+01,7.090090090090089836e-01
1.650000000000000000e+02,9.000000000000000000e+01,7.041269841269841567e-01
1.650000000000000000e+02,9.500000000000000000e+01,7.056666666666666643e-01
1.700000000000000000e+02,2.500000000000000000e+01,6.931737588652482351e-01
1.700000000000000000e+02,3.000000000000000000e+01,6.884984025559105492e-01
1.700000000000000000e+02,3.500000000000000000e+01,6.996282527881041435e-01
1.700000000000000000e+02,4.000000000000000000e+01,6.963276836158192040e-01
1.700000000000000000e+02,4.500000000000000000e+01,6.999999999999999556e-01
1.700000000000000000e+02,5.000000000000000000e+01,7.003527336860669861e-01
1.700000000000000000e+02,5.500000000000000000e+01,7.048732943469785406e-01
1.700000000000000000e+02,6.000000000000000000e+01,7.023504273504272977e-01
1.700000000000000000e+02,6.500000000000000000e+01,7.027397260273973156e-01
1.700000000000000000e+02,7.000000000000000000e+01,7.007407407407407751e-01
1.700000000000000000e+02,7.500000000000000000e+01,7.126984126984127199e-01
1.700000000000000000e+02,8.000000000000000000e+01,7.114845938375350398e-01
1.700000000000000000e+02,8.500000000000000000e+01,7.084084084084084632e-01
1.700000000000000000e+02,9.000000000000000000e+01,7.028571428571428470e-01
1.700000000000000000e+02,9.500000000000000000e+01,7.066666666666666652e-01
1.750000000000000000e+02,2.500000000000000000e+01,6.939716312056737335e-01
1.750000000000000000e+02,3.000000000000000000e+01,6.884984025559105492e-01
1.750000000000000000e+02,3.500000000000000000e+01,6.977695167286245281e-01
1.750000000000000000e+02,4.000000000000000000e+01,6.956214689265536322e-01
1.750000000000000000e+02,4.500000000000000000e+01,7.006379585326953929e-01
1.750000000000000000e+02,5.000000000000000000e+01,7.010582010582010470e-01
1.750000000000000000e+02,5.500000000000000000e+01,7.027290448343079809e-01
1.750000000000000000e+02,6.000000000000000000e+01,7.014957264957264460e-01
1.750000000000000000e+02,6.500000000000000000e+01,7.020547945205479756e-01
1.750000000000000000e+02,7.000000000000000000e+01,6.995061728395062239e-01
1.750000000000000000e+02,7.500000000000000000e+01,7.145502645502646022e-01
1.750000000000000000e+02,8.000000000000000000e+01,7.114845938375350398e-01
1.750000000000000000e+02,8.500000000000000000e+01,7.078078078078078317e-01
